country,city,location,userId,distance
DE,Frankfurt am Main,Mainz-Kostheim,54f18a15ea6da10a9c8b45b3,408
DE,Trier,Trier,54ece94fe96da1c1548b4604,356
CH,Uster,Uster,551ea625076ea1222f8b4a4f,182
CH,Winterthur,Schlieren,54ea619e0a6ea19c958b4dcc,168
DE,Esslingen am Neckar,Esslingen am Neckar,55213670c46da12f728b4eb2,318
CH,Zürich,Zürich,543b40f4160ba045558b4c16,0
DE,Görwihl,Titisee-Neustadt,544a41b0140ba06c568b4ca6,191
DE,Sankt Augustin,Sankt Augustin,5509c261160ba0471f8b4849,475
CH,Volketswil,Volketswil,54e077001c0ba0b44d8b4c9b,183
FR,Paris,Lyon,54ea5657e86da19b368b4706,164
FR,Fayence,Le Luc,551348071c0ba09e448b4707,349
CH,Hedingen,Hedingen,54f776e50b6ea1013e8b4eea,162
CH,Fribourg,Fribourg,54c290c0cc6da1e10f8b456b,50.1
DE,Calw,Schömberg,54c3ff770b6ea1a7528b486d,294
CH,Langnau im Emmental,Langnau im Emmental,553bf5e7e96da194888b4c76,99.1
IT,Milano,Garbatola,55394a941b0ba0b21b8b4658,212
FR,,Montluçon,543bfb721b0ba098188b4b43,310
DE,Trier,Trier,543c304acd6da183268b457e,359
DE,Bollschweil,Bollschweil,543c3327140ba0b76c8b4617,178
FR,Thyez,Thyez,543d54e3c46da1fd6c8b456b,49.7
CH,Kerns,Luzern,553373bdc96da16e028b4cf4,139
CH,Turgi,Turgi,5507de30c96da16e4b8b4844,163
CH,Bern,Bern,551be1f4076ea1d2508b45d2,75.5
CH,Chavannes-près-Renens,Lausanne,55089423160ba0592b8b4950,1.7
DE,Frankfurt am Main,Frankfurt am Main,543eca0ae66da1867a8b4754,423
DE,Lahr/Schwarzwald,Lahr/Schwarzwald,550ed8df180ba045198b47b8,0
IT,Brusasco,Brusasco,55252dccc96da1b2958b49dd,188
CH,Bern,Bern,54ab877b1a0ba0e7318b4caf,73.9
FR,Nevers,Le Creusot,54725815cb6da116908b48bb,171
IT,Torino,Torino,553366a8c96da105918b462e,182
DE,Köln,Köln,54f382211c0ba0e3268b4616,0
DE,Eppingen,Eppingen,54f30da4ca6da1f11b8b456e,335
CH,Jenaz,Bern,54a02460150ba07c708b4632,78.9
CH,Bülach,Bülach,5516d13ee96da197368b4ab6,181
DE,Freiburg im Breisgau,Freiburg im Breisgau,551fb0f8c76da14a128b4984,187
CH,Basel,Aesch (BL),54f8987a190ba0f25f8b4690,129
DE,Waldshut-Tiengen,Reuenthal,5443ba2b150ba06d5d8b4700,169
CH,Zürich,Zürich,544f1886160ba0745c8b4681,170
CH,Wetzikon,Dübendorf,551d9731066ea116518b4be5,179
CH,Zurich,Zurich,54f57525140ba038308b47c4,171
CH,Krauchthal,Köniz,54ce8657066ea1977a8b4741,74.5
ES,Barcelona,Lebach,55139c0fc46da11f328b4dd4,322
FR,Vesoul,Vesoul,54f50b80c56da191568b49d4,128
CH,Uster,Zürich,544515e5e86da1a3038b4745,176
DE,Stuttgart,Stuttgart,54490a77c56da1ce348b47ba,317
FR,Plombières-lès-Dijon,Dijon,5518b80ae66da135358b4567,153
DE,Aarbergen,Hünstetten,545cbc60ea6da195408b4998,431
FR,Chambéry,Montmélian,54a93d11c46da17e378b49f8,122
CH,Rubigen,Niederwangen bei Bern,54b4225fc96da139928b4c6c,72.1
FR,Chambéry,Chambéry,5516d441c96da149058b4fa5,120
DE,Mainz,Mainz,5522417b160ba0213a8b4741,404
DE,Waldshut-Tiengen,Waldshut-Tiengen,5516e39d1a0ba0d0668b45ab,171
FR,Corbonod,Corbonod,55197dea086ea1922b8b4926,88.5
FR,Laxou,Villers-lès-Nancy,,243
CH,Müntschemier,Bargen,546b5557e86da188808b4c6c,74.6
DE,München,Bad Schussenried,54c73695140ba020398b4994,285
FR,Überherrn,Überherrn,54feba83170ba0d4178b4858,302
CH,Echallens,Yverdon-les-Bains,55210430180ba0ef128b4a5d,28.4
CH,Bern,Huttwil,544bf91ae96da1f31c8b46eb,113
CH,Frauenfeld,Frauenfeld,54de4790066ea135868b45e8,205
DE,Waldshut-Tiengen,Klettgau,55228f61cb6da1e9418b46ca,185
CH,Zürich,Zürich,551c0f76c96da152148b4c15,171
CH,Ollon,Collombey-Muraz,544ccb8a160ba0c75a8b4859,32.2
AT,Bregenz,Hard,546aecebe86da1405d8b5060,256
CH,Zuzwil,Zuzwil,544d0c7dc56da1f7548b4bd8,215
DE,Kandern,Kandern,553cedb7c86da183838b45d3,156
CH,Bern,Münchenbuchsee,55061ce7180ba062738b47d6,83.4
ES,Valencia,Collex-Bossy,544d20a1170ba050118b4a66,47.9
DE,Hemmingen,Hemmingen,544d2a24c46da1c1338b47c7,316
FR,Thurey,Simard,544d6de9c56da184188b4a5d,114
DE,Lörrach,Lörrach,,144
FR,Rumilly,Rumilly,550d2a34c46da1ef778b4780,91.3
FR,Evian-les-Bains,Lugrin,544e4164e86da1d40d8b4cd2,13.2
CH,Zwillikon,Zug,551f96bcc86da124318b4605,161
IT,Arona,Arona,54684a37c96da16c818b4c05,171
CH,Baar,Baar,544e6b7ac96da1f41d8b4c02,162
CH,Luzern,Luzern,552e8446190ba052598b4806,140
DE,,Troisdorf,5454f77ac56da1df528b4675,486
FR,Lyon,Lyon,548601ba150ba049648b461e,162
CH,Bern,Bern,55295bc4c56da17b358b4cdb,76.5
CH,Oensingen,Oensingen,54da7930140ba0d9358b45a6,118
CH,Dietikon,Dietikon,5451560dea6da15e8d8b4d18,167
DE,Diez,Diez,55124a8b170ba04f258b47b3,440
DE,Emmendingen,Emmendingen,552453f2170ba065138b466d,203
CH,Sankt Gallen,Rust,54dde1ca150ba0867b8b45eb,210
FR,Dole,Doucier,55040960e86da1b15a8b4dce,67.5
DE,Wittlingen,Rheinfelden (Baden),54e8f516180ba010518b457f,145
CH,Luthern,Werthenstein,5454de5de96da1e5068b49b7,0
CH,Zug,Unterägeri,54ca773c0b6ea1c00d8b4611,164
FR,Hombourg,Mulhouse,54f5655b0b6ea18f3b8b4af9,146
CH,Chavornay,Portimão,54973fa5ea6da15e6d8b4ed7,1632
DE,Frankfurt am Main,Frankfurt am Main,54561053c46da1d6718b4ee3,428
DE,Biberach an der Riß,Biberach an der Riß,548ee973ea6da13e5d8b4965,295
CH,Lausanne,Lausanne,551b0c14cb6da128578b45c2,1
FR,Besançon,Besançon,550ebeffcd6da1811a8b45a4,92.5
CH,Neuchâtel,Cortaillod,550eba75066ea1571a8b47cf,50.3
CH,Basel,Basel,54565fc0ea6da1fc6c8b4794,137
ID,Badung,Chardonne,548765cfca6da1629f8b45fa,14.6
DE,Frankfurt am Main,Wiesbaden,551d2d4e1b0ba04b658b48c1,409
DE,Murg,Murg,551b133cc66da163308b4dc0,156
DE,Frankfurt am Main,Frankfurt am Main,54b030db170ba0d95e8b469b,0
CH,Illnau-Effretikon,Illnau-Effretikon,5457ed0e140ba0717c8b4955,186
CH,Liestal,Liestal,552112d0086ea11a3a8b45a2,136
CH,Bern,Bern,5458b12bca6da1256c8b5042,77
CH,Zürich,Zürich,5459127a180ba0a02a8b47eb,172
CH,Aarau,Niedergösgen,54eea141ea6da1be428b4681,139
CH,Arisdorf,Birsfelden,54d021c6e96da10b928b4923,137
FR,Chambéry,Annecy,550be2400b6ea1b3138b4862,77.6
FR,Saint-Genis-Pouilly,Saint-Genis-Pouilly,5492094de96da1c8918b4d70,56.8
FR,Kaysersberg,Kaysersberg,54ba74b0096ea1fa448b45be,186
DE,Freiburg im Breisgau,Freiburg im Breisgau,54779906c46da1244d8b4c58,187
CH,Windisch,Windisch,5509dadd160ba0142a8b4795,161
FR,Albertville,Ugine,551ac5b91a0ba045248b48e3,87.5
FR,Lyon,Lyon,55091f94076ea1381e8b460d,161
CH,Basel,Riehen,5517bee6c76da110178b4e65,139
CH,Ecublens,Ecublens,552ae295150ba042508b45cf,4.9
TR,İstanbulboğazı,Bassens,,119
CH,Genève,Châtelaine,545bebc8c56da1f51b8b45fa,53.1
CH,Fribourg,Fribourg,551c6a76190ba077048b48e6,49.4
DE,Wadern,Rust,54ba9ce2086ea161558b46b9,210
CH,Zürich,Zürich,545e49c1c86da103458b467f,172
CH,Vuippens,Vuippens,55314dd3160ba0087b8b4ddf,36.8
DE,Ronneburg,Ronneburg,54726875ea6da14e628b4598,448
CH,Eymatt,Ostermundigen,54eb636ec86da17d6d8b4a7f,81.8
DE,Freiburg im Breisgau,Freiburg im Breisgau,5526515eea6da17d548b4f58,186
FR,Roville-devant-Bayon,Roville-devant-Bayon,552165eb1a0ba029798b4aa3,217
DE,March,March,552b5ab2c86da17c878b4650,192
FR,Nîmes,Nîmes,550883a0c56da12b1a8b47be,350
CH,Bern,Moosseedorf,,84.8
CH,Schwyz,Schwyz,54cf44a1e96da1456a8b469c,162
IT,Torino,Torino,546aa4d2ea6da1e0728b4ab3,182
DE,Freiburg im Breisgau,Freiburg im Breisgau,552a6b08cc6da197598b45be,187
CH,Zürich,Schwerzenbach,55336422ea6da168718b494b,181
CH,Basel,Basel,551a7d3c086ea1549f8b4b5b,136
CH,Bern,Bern,546160121b0ba0f3588b4995,76.9
DE,Schongau,Kaufbeuren,547b5a98c86da1605f8b4c40,339
CH,Luzern,Escholzmatt,55393f41ca6da1a5068b457a,109
FR,Châteauroux,Mirabeau,551ae0241c0ba0924b8b4a28,323
DE,Speyer,Speyer,551fc1af1b0ba008128b4cee,339
CH,Genève,Genève,54634832190ba0637f8b46c8,50.9
FR,Froideconche,Froideconche,5463753ce86da113948b46eb,146
CH,Oberentfelden,Oberentfelden,5463b70fc76da1050f8b4634,141
FR,Châtel-Guyon,Clermont-Ferrand,5463ccaa160ba0243a8b4627,286
DE,Lahr/Schwarzwald,Lahr/Schwarzwald,54f10dcd086ea1bc598b488f,222
IT,Torino,Torino,553a1c62170ba08f548b483d,184
CH,Zürich,Affoltern am Albis,552d8876160ba0ea238b4c03,161
CH,Zürich,Zürich,5533750ceb6da1df698b4a85,173
FR,Saint-Paulet-de-Caisson,Pierrelatte,551bfda00a6ea1462b8b4aa0,283
DE,Freiburg im Breisgau,Merzhausen,5464f9dae66da155768b456a,184
CH,Kirchberg,Kirchberg,55058891076ea10d608b4e11,95.5
DE,Villingen-Schwenningen,Rust,547085e0190ba0cb058b4763,210
FR,Lyon,Échirolles,5468e36aea6da167198b4a1c,168
DE,Heilbronn,Flein,55321a1be86da11f4c8b478f,349
FR,Grenoble,Voiron,55302628190ba077108b456a,152
FR,Lyon,Lyon,548c95e9e96da13c178b4603,0
FR,Annemasse,Annemasse,54f8bb7e1a0ba02f7b8b47c1,47.5
DE,Bonn,Berg,5467abc8c46da18a118b4651,446
CH,Brugg,Birr,54d27cbd0a6ea14e478b4ab7,0
CH,Lax,Bern,54689b911a0ba04e458b488e,80.3
FR,Lyon,Lyon,54a12690170ba0c91b8b4920,161
FR,Lyon,Grenoble,54fcd2e8066ea1e5228b4630,165
DE,,Giffers,553fb784964b707b128b464d,51.3
DE,Bonn,Sankt Augustin,55009278066ea155858b46b2,474
DE,Ludwigshafen am Rhein,Ludwigshafen am Rhein,551ec9cbc46da1281b8b4d72,356
FR,Aulnay-sous-Bois,Cointrin,5517e6de086ea1c73a8b4ebd,52.3
FR,Saint-Félix,Thônes,550eb671076ea1e36f8b49a3,75.2
FR,Lunéville,Lunéville,546bea82e56da18e048b4592,230
CH,Zürich,Meilen,55175c6c0b6ea11d6d8b4ad2,172
IT,Moncalieri,Moncalieri,5531572b0b6ea1ce6b8b4c13,186
DE,Freiburg im Breisgau,Freiburg im Breisgau,550b5cca150ba049518b45af,186
DE,Bad Krozingen,Bad Krozingen,54fb8a3bc96da1c4468b45d3,0
CH,Locarno,Losone,55281ebc0b6ea1e4218b4a48,169
FR,Oyonnax,Bourg-en-Bresse,551ca5e3066ea1f8968b4a22,112
CH,Solothurn,Balsthal,552119681b0ba0a2368b4da8,120
DE,Saarbrücken,Saarbrücken,551aa2b3086ea1150f8b460a,303
DE,Singen (Hohentwiel),Rielasingen-Worblingen,546f48e0c76da14b218b4d0a,215
CH,Allschwil,Basel,54cfb914140ba07f6c8b49e3,135
DE,Ulm,Göppingen,54fea1990a6ea15f378b4e50,332
CH,Bern,Köniz,54e4d7f4cb6da149738b4c4e,77.3
DE,Freiburg im Breisgau,Lahr/Schwarzwald,5471019fca6da1ab138b4ed7,222
CH,Zürich,Zürich,54712e4ecb6da1c3438b4cc3,173
CH,Basel,Weil am Rhein,,141
CH,Bernex,Bernex,54d1258a190ba01d2c8b456a,57.5
DE,Stuttgart,Stuttgart,54aa2bddc86da19a178b489e,315
CH,Zürich,Zug,54722e76c96da11e748b46db,160
CH,Lausanne,Payerne,547259ec190ba032018b4db5,40.5
FR,Vauvillers,Melincourt,5480ea0a190ba0292d8b47fd,156
FR,Nancy,Nancy,54f624c61b0ba0a12b8b488c,242
GB,London,Dresden,550c601dcd6da178968b458d,723
DE,Köln,Köln,551ee266180ba0cf188b46eb,492
DE,Stuttgart,Stuttgart,54735328190ba049568b4914,320
IT,Cossato,Cossato,54a1b188ea6da1d62d8b4ddd,160
DE,Dresden,Dresden,54747e5ce56da14a1b8b45b8,724
CH,Basel,Basel,54744ffdcb6da13e758b46d9,0
CH,Monthey,Monthey,54cbeb54e86da1b9318b49b1,38.1
FR,Albigny-sur-Saône,Albigny-sur-Saône,55151e76190ba03f2f8b4c8f,157
CH,Bern,Biel,55099c930b6ea112668b4d41,83.1
FR,Annemasse,Etrembières,550b2a7bc66da1634d8b476c,0
CH,Zürich,Steinerberg,54bc1bde140ba0f8368b4bb1,160
DE,Offenburg,Lahr/Schwarzwald,54d315ccc96da158728b4ba1,221
CH,Lenzburg,Dintikon,5475aacae66da1998f8b45a6,153
CH,Basel,Koblenz,553ad73d190ba000608b4620,172
CH,Zürich,Zürich,5475ecac140ba068728b4af0,174
DE,Waldshut-Tiengen,Rüdlingen,5475d4e4ea6da11b028b4b27,188
DE,Ravensburg,Meckenbeuren,552298451b0ba0713a8b48ea,261
CH,Genève,Lancy,54764ad4ca6da1cd508b48bf,54.6
CH,Walchwil,Küssnacht (SZ),5510156b1c0ba062118b4cf7,154
FR,Charnay-lès-Mâcon,Mâcon,550169ae150ba0de708b4f1e,142
DE,Limburg an der Lahn,Rennerod,551186801a0ba0532e8b45dc,466
IT,,Busca,5544f5a3086ea1f8188b4788,237
DE,Emmendingen,Waldkirch,5478e6ae160ba059278b4718,201
CH,Zürich,Greifensee,5505d14a180ba058498b4597,182
IT,Torino,Torino,547b380f1c0ba0d9908b4861,181
DE,Wertheim,Wertheim,5513ce75140ba05e488b4736,421
CH,Bern,Bern,54e62bf8076ea1dd038b4c4e,77
CH,Kyburg,Basel,5536ddf9c86da1513d8b4dac,138
CH,Bern,Bern,552d6d320c6ea165338b46a4,74.7
CH,Bern,Bern,547ca744e76da10d7b8b4567,77
DE,Freiburg im Breisgau,Münstertal/Schwarzwald,54fddc19140ba0217d8b4639,176
FR,Besançon,Besançon,5512ae3de96da18b068b4f8e,92.4
DE,Dortmund,Schwörstadt,551987a0066ea15c6b8b4bd4,151
FR,Héricourt,Héricourt,54e89bd5190ba0704a8b49c5,117
DE,Lörrach,Lörrach,54e4d2791b0ba062578b4a55,144
CH,Bern,Bern,547f18141a0ba0d7028b4ee9,77.3
CH,Biel,Pieterlen,5480c954c86da1e88c8b4853,89.5
FR,Les Haies,Les Haies,550de3d0c76da11e3f8b47a7,182
DE,Mannheim,Mannheim,55217aa0ca6da1e08f8b48ae,358
CH,Yverdon-les-Bains,Yverdon-les-Bains,552eead91a0ba0947b8b4a3a,28.4
CH,,Genève,5480cfb11b0ba0361e8b4bc7,52.6
DE,Siegburg,Siegburg,550b09a21c0ba08e688b47c1,477
CH,Einsiedeln,Einsiedeln,54817aee1c0ba0d37e8b4ae8,174
CH,Bern,Bern,54e99e2be86da1667a8b4b76,77
CH,Bern,Bern,54c50e710b6ea1dd8c8b4b76,77
IT,Mezzomerico,Mezzomerico,549fce71150ba0951e8b46f1,182
FR,Sampigny,Roville-aux-Chênes,549c5294076ea13a278b482c,207
DE,Frankfurt am Main,Offenbach am Main,552110bf160ba02d398b47e0,427
CH,,Le Bry,5484a556c96da16a728b45b3,39.7
DE,Ludwigshafen am Rhein,Frankenthal (Pfalz),5484b627c86da1316a8b48c8,359
FR,Annecy,Thorens-Glières,5484d99bc76da1a6158b4adb,0
FR,Mirecourt,Vittel,54c427aecb6da1cd338b497a,193
CH,Versoix,Versoix,54858ef7ea6da1a61a8b4a52,44.7
CH,Lausanne,Rolle,552554ae0a6ea1346d8b4efe,23.9
BE,Liège,Liège,54fcc66f1a0ba0a8078b4bb3,464
CH,Therwil,Therwil,54c800141a0ba03f478b45df,129
CH,,Oberwangen bei Bern,5485eea9140ba040568b48ff,70.7
CH,Basel,Basel,553dfc5ced6da1fc628b5213,136
CH,Monthey,Monthey,55082b051b0ba0582c8b4e14,0
CH,Basel,Basel,54875086cb6da1a5438b45fd,136
CH,Winterthur,Winterthur,54cc0743190ba02f658b4c07,191
CH,Ependes (FR),Ependes (FR),55344d53ea6da18c698b4db5,47
FR,Chalon-sur-Saône,Chalon-sur-Saône,54880fd3180ba0b3458b49c1,140
CH,Zuchwil,Zuchwil,550e8228190ba0cf738b4a43,104
CH,Lausanne,Lausanne,55153b111b0ba0a1258b5045,0.8
CH,Lausanne,Crissier,54c17008066ea1544f8b48cd,5
CH,Neuchâtel,Peseux,54e0b4da0b6ea131548b4d5c,55.8
FR,Chagny,Chagny,55106c57cd6da1ca558b4596,150
CH,Merenschwand,Merenschwand,54fcae81180ba005698b4cab,156
CH,Rothrist,Rothrist,5489f090160ba0fc7e8b45a6,128
CH,Yverdon-les-Bains,Yverdon-les-Bains,548af12b190ba049298b4cb6,28.8
CH,Basel,Muttenz,55071078066ea150238b4802,136
FR,Paris,Belfort,548b5656cc6da1fd1b8b45a7,125
CH,Genève,Genève,550d977e1b0ba0dd748b4834,52.5
DE,Wesseling,Wesseling,54ba6ac8160ba088458b4bcd,477
CH,Niderrüti,Winkel,548c1477cb6da1df368b4b11,180
CH,Fribourg,Fribourg,54e61265cb6da109978b46cc,50.2
CH,Lausanne,Thônex,55180e4de96da1f2428b47f7,50.1
CH,Landquart Fabriken,Ennetbaden,5506828c076ea13b3d8b4e6b,166
DE,Emmendingen,Emmendingen,552c0e18cb6da178508b4794,200
FR,Annecy,Annecy,550c33faca6da186568b45bd,78.5
FR,Longvic,Longvic,55104c13190ba045478b4f47,149
DE,Cochem,Ediger-Eller,54d459a8140ba041748b45c2,399
DE,Esslingen am Neckar,Sindelfingen,551c5c1fc56da15e398b4b63,302
DE,Rüsselsheim,Rüsselsheim,548dcf04150ba02c038b4801,408
DE,Freiburg im Breisgau,Lahr/Schwarzwald,551496b3180ba0221c8b4c9d,222
DE,Freiburg im Breisgau,Teningen,54f2f98bc86da191088b49f5,199
FR,Villers-le-Lac,Villers-le-Lac,551abd40e86da1b57f8b4721,60
FR,Annonay,Nantua,550da6820b6ea135218b4d90,89.1
FR,Nancy,Nancy,548f327ecb6da153848b49f7,243
FR,Albertville,Thônes,54a084f5c86da1562f8b46ea,75.2
CH,Basel,Basel,54fe2a65c96da162818b4721,137
CH,Wasen im Emmental,Thörigen,54c3f2b6086ea1e7848b46f0,110
DE,Daun,Daun,54f1da05c96da12e1d8b45c8,409
CH,Zürich,Zürich,5490267f190ba06c788b4e7e,173
DE,Berlin,Stuttgart,54907881160ba0871b8b46c1,313
CH,Bussigny,Bussigny,54912f14ea6da17f298b4c43,0
FR,Bonneville,Bonneville,54909ab4180ba08c5a8b4908,51.5
DE,Lörrach,Kleines Wiesental,55356577cb6da1978a8b49d0,144
DE,Köln,Köln,549147e4170ba0772d8b4c01,492
DE,Troisdorf,Schönecken,54925fb2c56da1f74f8b492a,404
CH,Bern,Riffenmatt,54e0ef7f180ba03c2a8b4751,60
CH,Derendingen,Derendingen,55296f3a180ba03c238b4ba3,104
CH,Aarau,Aarau,54da951b0b6ea1f21b8b48ba,147
IT,,Torino,54921149c86da191018b478f,183
CH,Basel,Basel,5521571cc76da1a3338b4857,137
IT,Somma Lombardo,Somma Lombardo,552d2e69c96da19b948b4cbb,185
CH,Zollbrück,Interlaken,55000075150ba0e3228b4611,96.2
CH,Koppigen,Koppigen,54b04f53150ba0ee238b48a1,100
FR,Moulins-lès-Metz,Moulins-lès-Metz,55059cdd0a6ea1dc998b47d3,288
CH,Genève,Genève,55047419c56da19e2e8b4bb0,51.1
DE,Frankfurt am Main,Frankfurt am Main,54967f39c86da12e3c8b47ce,428
CH,La Sarraz,La Sarraz,551f87a5140ba015258b4bcc,18.2
FR,Thonon-les-Bains,Thonon-les-Bains,5495cc10066ea161398b4afb,20.8
CH,Montreux,Montreux,553b6524c66da1e5458b4e32,21.7
CH,Steckborn,Zürich,54a52739e86da16b7f8b4878,174
FR,Oltingue,Oltingue,5517b00bca6da11d6d8b48ee,122
FR,Brignais,Brignais,551d3cff190ba026498b4b19,173
CH,Romont,Châtel-Saint-Denis,5496b9eaca6da112288b4961,20.1
ET,New York,Lutry,553294dfc66da11f768b4bba,3.4
DE,Tübingen,Freiburg im Breisgau,553c190de66da1ae588b45bc,188
FR,Belval,Belval,54973faec86da182628b4b4f,212
DE,Hamburg,Bad Vilbel,551b3f9e190ba0ac028b4c22,438
DE,Salach,Salach,5524e5c5cc6da1a9048b4597,336
DE,Rheinfelden (Baden),Rheinfelden (Baden),55325a16160ba013728b4e41,145
FR,Le Pontet,Colmar,550c8a45c96da1af618b4b63,181
CH,Yverdon-les-Bains,Yverdon-les-Bains,5520394c066ea1eb578b49c1,29.3
DE,Pfungstadt,Pfungstadt,551eba4d190ba0f4618b5041,393
CH,,Lausanne,5517375d0a6ea15f6f8b47f3,1.4
CH,Vernier,Châtelaine,549c1ba7190ba0c36e8b4fe3,52.9
CH,Schupfart,Schupfart,54ec661b190ba03a348b4575,149
DE,,Filderstadt,551ca6940a6ea12b798b4b7b,307
FR,Montrond,Serres,54dd0d0bc96da19f498b483e,245
DE,Stuttgart,Ludwigsburg,550098d30b6ea135578b4dc6,325
FR,Besançon,Besançon,5500944c170ba0d6178b4aee,92.7
CH,Othmarsingen,Othmarsingen,549c8443140ba0ea3c8b4994,154
DE,Eimeldingen,Eimeldingen,54a3434a076ea1283e8b4694,143
CH,Vevey,Vevey,5517eaef1b0ba000588b4968,17
FR,Chalon-sur-Saône,Chalon-sur-Saône,551c88d4c76da120078b4da9,138
CH,Luzern,Hunzenschwil,55009c34086ea140858b46cb,148
DE,Schönwald im Schwarzwald,Schönwald im Schwarzwald,55394b45076ea1256c8b4655,212
CH,Bern,Bern,549dc0e0c86da1c25e8b4753,77
DE,Bruchmühlen,Köln,549de941150ba0a1038b4587,492
DE,,Wöllstadt,549e0f7b190ba0cb5f8b4c82,447
DE,Freiburg im Breisgau,Freiburg im Breisgau,54fd4e3d140ba074038b4ce3,182
FR,Vercel-Villedieu-le-Camp,Avoudrey,552d658a0a6ea1e83a8b4605,69.1
FR,Lyon,Dardilly,5505641cc96da16b5c8b4b63,164
CH,Zürich,Basel,54ebb177066ea14d748b4834,135
CH,Villnachern,Schinznach-Bad,5526d09b0b6ea118378b4855,156
FR,Villeurbanne,Villeurbanne,549f7d2fe86da1fe278b4b33,160
CH,Zürich,Wallisellen,54a00076096ea1a74f8b45a9,178
CH,Zürich,Zürich,55213ddf086ea1f54a8b476d,173
CH,Olten,Rothrist,55049678150ba09f2a8b4b02,128
CH,Basel,Allschwil,5502fda21b0ba0d61d8b45d5,135
CH,Bellinzona,Muralto,551d81361a0ba0f94b8b4a18,171
DE,Mutterstadt,Limburgerhof,54e329440a6ea118988b45b4,348
FR,Mulhouse,Mulhouse,551d6958ca6da17b098b4f71,149
CH,Zürich,Zürich,5530d63d1c0ba080318b47ce,0
CH,Fontaines,Fontaines (NE),55171802170ba0557e8b4a5b,60.9
DE,,Stuttgart,551083f8c46da1503a8b4680,320
DE,Lörrach,Lörrach,54ecfb6de96da1d3098b4a67,144
AT,St. Gallen,Goldach,54a272bfca6da154408b48dd,240
DE,Heidelberg,Heidelberg,54a2bfeac96da136248b48ae,354
CH,Bern,Bern,54a2f0231c0ba0d4448b4580,77
CH,Burgdorf,Wynigen,551fb3470a6ea1be6c8b49c2,102
DE,Frankfurt am Main,Maintal,54a5e7c0c86da146568b4798,434
FR,Cluses,Cluses,5501d86f190ba000308b47da,51.6
DE,Freiburg im Breisgau,Freiburg im Breisgau,552124e4c76da1e95d8b4f85,185
FR,Grenoble,Vaulnaveys-le-Haut,552804100a6ea1a05b8b4fd1,169
CH,Luzern,Lenzburg,552129111b0ba080498b4fa2,151
CH,Landquart,Wangs,54f345afcc6da10c218b4584,220
CH,Zürich,Zürich,54f1be29c56da155258b4728,173
CH,Adligenswil,Adligenswil,54c90b18cb6da15c5a8b466b,145
DE,Tauberbischofsheim,Tauberbischofsheim,54ebade1086ea1af588b4e40,412
CH,Winterthur,Luzern,54fe940ee96da1691f8b4d92,139
CH,Thun,Biel,55322972cb6da132568b5138,82.8
CH,Zürich,Zürich,5518faec140ba0c51d8b4584,173
CH,Winterthur,Bärschwil,54a818d4c76da1a1438b4910,116
CH,Wohlen,Wohlen,550ae15e170ba065108b45dd,156
CH,Chur,Oftringen,54d35a21ea6da1e8828b4f93,130
CH,La Chaux-de-Fonds,La Chaux-de-Fonds,55126349160ba018378b4f40,66.9
DE,Ettenheim,Ettenheim,5522fa71c46da192448b472c,213
DE,Wiesbaden,Brensbach,550edcfec46da1fc378b47c6,396
CH,,Bâle,54f429711c0ba026638b4e98,135
CH,Zürich,Zürich,54d1dfb3170ba02f348b4c7f,173
DE,,Vaihingen an der Enz,54d09f69ca6da1cb408b4661,316
CH,Fribourg,Fribourg,54a75810160ba0e5648b4911,50.2
DE,,Möglingen,,0
CH,Stettbach,Stettbach,550ec66e140ba0c8438b4ad4,177
CH,Olten,Alchenstorf,54a80a65e96da10f958b4ebb,101
CH,Sion,Vex,54a81d5b1a0ba06d698b4ece,68.4
CH,Basel,Basel,551cd766086ea145678b4ec2,137
CH,Dagmersellen,Dagmersellen,54a87a53c86da18b948b4c21,129
DE,Stuttgart,Sigmaringen,54a92f9bc96da13b328b4d6b,263
DE,Freiburg im Breisgau,Freiburg im Breisgau,550dc6c30b6ea1e32e8b46da,186
DE,Freiburg im Breisgau,Freiburg,54a9502b1b0ba01f738b4b55,187
CH,Bern,Interlaken,54e629cdea6da130328b49af,96
DE,Stuttgart,Stuttgart,5530c3adca6da150138b4843,0
CH,Burgdorf,Wangenried,54d7c943c96da101028b45da,110
CH,Zürich,Zürich,552e2ddd0c6ea112178b45a6,173
DE,Schopfheim,Zell im Wiesental,54f2021ae56da165428b4569,160
CH,Bern,Bätterkinden,54f2e8a9170ba00e3a8b4aa7,96.7
CH,Landquart,Zürich,54aae185c56da1891e8b485b,173
DE,Waldshut-Tiengen,Waldshut-Tiengen,54aaeeecc46da16c218b4aeb,174
CH,Zürich,Zürich,5519a863066ea106868b458f,173
FR,Plobsheim,Plobsheim,55009f910b6ea1925c8b4c44,231
CH,Lausanne,Courtepin,54ab55831b0ba021038b4d46,52.9
DE,München,Müllheim,551d5405e96da100378b48a0,161
FR,,Morzine,551c09b3170ba031468b4b40,38.2
DE,Heidesheim am Rhein,Eltville am Rhein,551bbac0c86da1e8718b470f,402
IT,Settimo Torinese,Livorno Ferraris,55211fb30a6ea1805f8b49b5,178
CH,Zürich,Mülligen,54fc65cf190ba012668b4589,160
CH,Bern,Bern,54ae32ffc46da188098b47eb,77
CH,Genebra,Genebra,5533d627ea6da163018b4967,51.6
DE,Köln,Köln,54aebba71a0ba069138b4cf5,492
